start_time,sum_danger_score
11785.09,3791.0
11788.75,3792.0
11791.51,3793.0
11795.29,3794.0
11797.15,3795.0
11799.73,3795.0
11803.27,3799.3
11805.67,3800.3
11806.99,3801.3
11808.67,3805.1
11812.03,3806.1
11814.61,3807.1
11816.83,3808.4
11818.99,3809.4
11822.59,3810.6
11826.73,3811.6
11829.19,3812.6
11831.67,3816.9
11836.03,3817.9
11838.69,3822.2
11842.46,3823.2
11845.75,3823.2
11849.05,3824.2
11851.33,3825.2
11853.07,3826.2
11853.45,3827.2
11858.67,3828.2
11861.83,3829.2
11867.02,3830.2
11873.47,3831.2
11891.06,3832.2
11891.06,3833.2
11893.19,3834.2
11894.81,3835.2
11898.32,3836.2
11901.55,3838.2
11905.79,3839.2
11907.62,3840.2
11911.73,3841.2
11913.98,3842.2
11916.92,3843.2
11922.38,3844.2
11925.92,3845.7
11929.46,3848.7
11932.4,3849.7
11935.61,3849.7
11936.69,3852.7
11940.71,3853.7
11943.68,3854.7
11945.78,3859.2
11949.53,3860.2
11950.46,3861.2
11952.82,3862.2
11956.75,3863.2
11958.52,3864.2
11960.95,3865.2
11964.46,3866.2
11967.07,3867.3
11968.81,3868.3
11970.01,3869.3
11971.99,3870.3
11973.25,3871.3
11977.0,3872.3
11979.28,3873.3
11981.41,3874.4
11983.51,3875.4
11985.13,3876.4
11988.42,3880.4
11991.04,3881.9
11998.41,3882.9
12000.36,3883.9
12001.74,3884.9
12008.95,3886.0
12011.56,3887.0
12014.0,3888.0
12016.95,3889.4
12019.29,3892.4
12020.61,3893.4
12023.28,3894.4
12025.23,3895.4
12027.75,3896.4
12031.26,3897.4
12032.82,3900.4
12035.76,3901.4
12036.6,3902.6
12040.47,3903.6
12042.48,3904.6
12045.48,3905.6
12047.13,3906.6
12049.65,3908.1
12052.17,3909.1
12054.36,3910.1
12058.5,3914.6
12060.57,3915.6
12064.06,3916.6
12064.45,3916.6
12069.84,3917.6
12071.41,3918.6
12075.65,3919.6
12077.39,3920.6
12078.98,3921.6
12081.65,3922.6
12083.99,3923.6
12086.69,3924.8
12089.15,3925.8
12093.08,3926.8
12096.47,3927.8
12099.63,3928.8
12101.52,3929.8
12104.0,3930.8
12106.56,3933.1
12111.93,3934.1
12115.62,3935.6
12119.19,3938.6
12121.59,3942.4
12124.26,3944.6
12128.28,3945.6
12130.77,3946.6
12134.16,3947.6
12137.37,3947.6
12139.23,3951.4
12142.06,3952.4
12144.09,3956.9
12146.71,3957.9
12146.95,3958.9
12149.78,3959.9
12161.0,3960.9
12169.11,3961.9
12172.73,3962.9
12174.58,3963.9
12174.59,3964.9
12182.09,3965.9
12183.07,3966.9
12185.96,3967.9
12188.6,3968.9
12192.82,3969.9
12193.84,3969.9
12198.29,3970.9
12201.98,3971.9
12202.9,3972.9
12205.87,3972.9
12208.57,3973.9
12214.38,3974.9
12216.93,3975.9
12218.94,3976.9
12219.98,3977.9
12221.15,3978.9
12225.5,3979.9
12229.09,3980.9
12233.32,3981.9
12236.03,3982.9
12240.81,3983.9
12243.64,3985.2
12245.56,3986.2
12247.62,3987.2
12251.69,3988.2
12254.89,3989.2
12262.35,3989.2
12264.31,3989.2
12266.8,3990.2
12273.9,3991.2
12280.77,3992.2
12286.08,3992.2
12287.88,3993.2
12292.2,3993.2
12296.26,3994.2
12302.41,3995.2
12303.81,3996.2
12306.04,3997.2
12310.93,3997.2
12313.09,3998.2
12318.46,3999.2
12323.62,4000.2
12326.37,4001.2
12329.7,4002.2
12332.4,4003.2
12333.69,4004.2
12335.48,4005.2
12336.14,4006.2
12339.83,4007.2
12341.73,4008.2
12345.76,4009.2
12347.11,4010.2
12348.43,4011.2
12350.2,4012.2
12358.82,4013.2
12361.79,4014.2
12362.79,4015.2
12367.13,4016.2
12369.23,4017.2
12373.23,4017.2
12378.27,4018.3
12381.66,4018.3
12387.96,4019.3
12391.65,4020.3
12394.36,4021.3
12396.52,4021.3
12398.61,4022.3
12400.6,4023.3
12402.43,4024.3
12403.98,4025.3
12405.42,4026.3
12408.09,4027.3
12409.55,4028.3
12415.13,4029.3
12417.41,4030.3
12419.3,4031.3
12421.85,4032.3
12424.28,4032.3
12425.91,4033.3
12429.12,4034.3
12434.94,4035.3
12436.25,4036.3
12443.5,4037.3
12445.13,4038.3
12448.95,4039.3
12450.06,4040.3
12453.78,4041.3
12455.63,4041.3
12457.96,4042.3
12460.23,4042.3
12465.09,4043.3
12471.52,4044.3
12472.77,4045.3
12478.69,4046.3
12481.79,4047.3
12482.61,4048.3
12488.2,4049.3
12491.31,4050.3
12495.03,4051.3
12498.69,4052.3
12503.98,4053.3
12506.98,4057.6
12509.86,4058.6
12514.18,4059.6
12515.74,4060.6
12518.8,4061.6
12522.31,4062.6
12525.79,4064.1
12527.62,4068.1
12529.96,4068.1
12532.27,4069.1
12535.03,4070.2
12537.31,4071.2
12540.07,4072.2
12541.18,4073.2
12542.2,4074.2
12542.2,4075.2
12551.18,4076.2
12552.24,4077.2
12559.91,4078.2
12561.68,4079.4
12565.2,4080.4
12567.57,4081.4
12569.41,4082.4
12570.08,4083.6
12572.02,4084.6
12573.83,4085.6
12577.47,4086.8
12580.89,4088.1
12584.6,4089.1
12651.67,4090.1
12784.39,4093.3
12786.56,4094.5
12788.54,4095.5
12790.41,4096.5
12793.08,4097.7
12795.21,4098.9
12796.67,4098.9
12801.41,4099.9
12802.91,4101.3
12803.98,4102.3
12804.92,4106.3
12807.37,4107.5
12810.5,4108.7
12814.38,4109.9
12815.95,4111.1
12817.41,4111.1
12821.09,4112.3
12823.32,4113.5
12826.24,4114.5
12832.27,4115.5
12835.52,4116.5
12837.43,4116.5
12838.98,4116.5
12840.56,4117.7
12841.84,4118.7
12843.72,4119.9
12848.09,4121.1
12853.37,4122.1
12854.81,4123.1
12858.78,4124.1
12860.05,4125.3
12862.94,4126.3
12865.83,4127.3
12866.89,4128.5
12868.71,4129.7
12869.83,4130.7
12870.89,4130.7
12871.97,4131.9
12874.56,4132.9
12877.37,4133.9
12878.89,4137.7
12880.52,4141.5
12883.96,4142.7
12886.01,4143.7
12888.14,4144.7
12892.15,4145.7
12894.28,4146.7
12899.13,4150.7
12901.45,4151.9
12905.28,4152.9
12906.94,4153.9
12907.7,4154.9
12908.9,4155.9
12912.98,4155.9
12924.64,4156.9
12926.2,4157.9
12927.0,4158.9
12930.03,4158.9
12931.28,4159.9
12933.91,4161.1
12935.28,4162.3
12937.15,4163.3
12938.54,4163.3
12942.51,4164.3
12946.25,4165.3
12947.5,4166.5
12949.21,4167.7
12950.82,4168.8
12951.94,4173.3
12955.03,4174.3
12958.0,4175.3
12960.2,4176.3
12961.97,4176.3
12964.74,4177.5
12966.28,4178.7
12967.51,4179.7
12969.45,4180.7
12972.59,4181.9
12974.56,4183.4
12976.46,4184.7
12981.25,4185.7
12986.71,4187.1
12988.55,4188.3
12991.54,4189.3
12994.65,4190.3
12998.68,4194.5
13006.4,4195.5
13011.24,4196.5
13012.23,4196.5
13014.68,4197.5
13017.9,4198.5
13020.21,4199.5
13022.83,4200.5
13023.85,4201.5
13025.34,4205.5
13028.59,4213.8
13030.81,4215.8
13033.54,4217.3
13036.91,4218.3
13039.05,4222.6
13041.64,4223.6
13044.3,4224.6
13045.42,4225.6
13047.3,4226.6
13048.82,4228.6
13050.02,4229.6
13052.68,4230.6
13055.24,4234.1
13056.83,4235.6
13058.11,4239.9
13060.4,4240.9
13063.25,4241.9
13066.08,4241.9
13068.7,4242.9
13071.29,4243.9
13073.67,4244.9
13076.12,4245.9
13078.84,4249.9
13082.01,4258.2
13084.25,4260.2
13086.85,4261.7
13089.67,4262.7
13092.52,4263.7
13095.44,4267.7
13098.07,4268.7
13099.36,4268.7
13101.11,4269.7
13103.74,4270.7
13106.38,4271.7
13108.74,4276.7
13111.38,4281.0
13113.84,4282.0
13116.55,4283.0
13119.3,4283.0
13122.15,4284.0
13124.48,4285.0
13126.82,4286.0
13129.42,4287.0
13132.17,4291.0
13135.31,4299.3
13137.57,4301.3
13140.15,4302.8
13142.86,4303.8
13145.06,4304.8
13147.06,4305.8
13149.86,4306.8
13158.09,4307.8
13159.82,4308.8
13162.9,4312.8
13166.94,4312.8
13169.9,4313.8
13171.42,4314.8
13175.26,4315.8
13179.86,4316.8
13183.34,4317.8
13186.78,4318.8
13190.78,4319.8
13196.78,4320.8
13200.06,4321.8
13205.42,4321.8
13209.14,4322.8
13211.86,4323.8
13215.9,4324.8
13218.46,4326.0
13221.42,4327.5
13224.3,4328.8
13228.62,4332.8
13232.94,4333.8
13236.22,4335.3
13240.34,4336.3
13244.34,4337.3
13248.74,4338.3
13254.06,4339.3
13256.62,4340.3
13260.7,4344.3
13263.9,4345.3
13267.02,4346.3
13269.93,4347.3
13271.39,4348.3
13274.98,4349.8
13277.26,4353.8
13281.02,4354.8
13282.58,4355.8
13284.38,4357.0
13289.5,4358.0
13291.3,4362.5
13296.26,4364.0
13299.07,4365.0
13303.38,4366.5
13306.62,4367.5
13311.98,4368.5
13316.18,4372.8
13318.66,4372.8
13322.06,4373.8
13325.7,4375.0
13328.22,4376.0
13330.98,4377.0
13333.98,4378.2
13335.58,4379.2
13337.73,4380.2
13341.82,4381.2
13343.62,4382.2
13349.74,4383.4
13354.18,4384.4
13356.7,4385.4
13358.38,4386.4
13361.14,4390.4
13367.14,4391.4
13368.94,4393.9
13375.72,4394.9
13388.06,4395.9
13390.82,4396.9
13395.54,4397.9
13399.58,4401.1
13405.38,4402.2
13410.7,4405.2
13415.26,4406.2
13417.46,4407.4
13420.26,4408.4
13421.9,4409.4
13424.3,4410.4
13431.18,4411.4
13438.18,4415.4
13442.34,4416.4
13444.62,4417.4
13448.06,4418.4
13452.53,4419.4
13455.46,4419.4
13457.15,4420.4
13459.74,4421.4
13465.58,4425.4
13472.46,4426.4
13479.34,4427.6
13481.94,4428.6
13485.46,4429.6
13487.62,4430.6
13490.86,4431.6
13493.71,4432.6
13497.14,4433.6
13499.7,4434.6
13505.82,4435.6
13510.73,4436.6
13513.67,4437.6
13517.01,4438.6
13521.42,4439.6
13524.03,4440.6
13525.46,4441.6
13529.01,4442.6
13530.06,4443.6
13531.92,4444.6
13534.61,4445.6
13539.61,4446.6
13541.09,4447.6
13545.23,4448.6
13553.91,4449.6
13556.65,4449.6
13557.39,4450.6
13561.09,4451.6
13562.89,4452.6
13564.63,4453.6
13566.4,4454.8
13570.09,4455.8
13572.64,4456.8
13573.64,4457.8
13576.43,4457.8
13578.24,4458.8
13579.67,4459.8
13582.1,4460.8
13583.32,4461.8
13585.37,4462.8
13587.05,4463.8
13589.3,4464.8
13593.29,4466.0
13596.23,4467.0
13599.08,4468.0
13603.34,4469.0
13605.83,4470.0
13607.21,4473.2
13608.98,4474.2
13611.92,4475.6
13614.71,4479.1
13617.65,4480.1
13620.26,4481.1
13623.2,4482.1
13624.91,4483.1
13627.85,4484.1
13630.61,4485.1
13632.14,4486.1
13635.05,4487.1
13637.63,4488.1
13640.45,4489.1
13642.52,4490.3
13644.44,4491.3
13647.53,4492.3
13649.0,4493.3
13651.85,4494.3
13655.33,4495.3
13657.07,4496.3
13659.46,4497.3
13662.71,4498.3
13664.93,4499.3
13667.69,4500.3
13670.09,4501.3
13673.49,4502.3
13675.74,4503.3
13678.4,4504.3
13681.29,4505.3
13681.42,4506.3
13682.09,4507.3
13692.67,4507.3
13697.34,4508.3
13702.71,4509.3
13705.21,4510.3
13708.2,4510.3
13708.89,4510.3
13714.23,4511.3
13715.76,4512.3
13717.4,4513.3
13719.06,4514.3
13720.67,4515.3
13724.29,4516.3
13729.25,4517.3
13730.16,4518.3
13731.76,4519.3
13738.36,4520.3
13742.26,4521.3
13746.08,4522.3
13748.11,4523.3
13750.01,4524.3
13754.08,4524.3
13761.25,4524.3
13763.83,4525.3
13766.42,4526.3
13771.04,4527.3
13773.5,4528.3
13775.96,4529.3
13782.67,4530.3
13787.48,4530.3
13791.95,4530.3
13794.14,4531.3
13797.34,4532.3
13802.83,4533.3
13806.27,4534.3
13810.18,4535.3
13814.64,4536.3
13820.13,4537.3
13821.6,4538.3
13824.06,4539.3
13829.29,4540.3
13833.54,4541.3
13840.2,4542.3
13841.97,4543.3
13844.31,4544.3
13850.37,4545.3
13854.13,4546.3
13856.91,4547.3
13858.25,4548.3
13861.82,4549.3
13864.83,4550.3
13867.22,4551.3
13869.75,4552.3
13872.41,4553.3
13877.39,4554.3
13878.46,4555.3
13885.39,4556.3
13888.82,4557.3
13890.74,4557.3
13891.82,4558.3
13902.23,4559.3
13903.88,4560.3
13906.26,4561.3
13909.45,4561.3
13914.55,4562.3
13924.65,4563.3
13927.96,4564.3
13929.75,4564.3
13932.5,4565.3
13936.27,4566.3
13943.77,4567.3
13947.01,4567.3
13948.89,4568.3
13955.98,4569.3
13957.39,4570.3
13959.89,4571.5
13962.22,4575.5
13965.95,4576.5
13968.41,4577.5
13971.26,4578.5
13973.48,4579.5
13974.8,4580.5
13980.17,4581.5
13983.41,4582.5
13984.61,4586.5
13987.04,4587.5
13989.14,4588.5
13991.78,4590.0
13994.66,4591.0
13997.84,4592.0
14000.84,4593.0
14004.98,4594.0
14007.33,4595.0
14009.36,4596.0
14014.82,4597.0
14016.98,4598.0
14019.65,4599.0
14021.99,4600.0
14023.7,4601.0
14026.64,4602.0
14027.72,4603.0
14030.24,4604.0
14033.35,4605.0
14035.91,4606.0
14036.06,4607.0
14039.45,4608.0
14041.67,4609.0
14042.29,4610.0
14042.37,4614.0
14045.13,4616.2
14047.93,4617.4
14051.29,4620.6
14053.61,4622.1
14054.89,4623.5
14059.45,4624.5
14062.17,4626.0
14064.33,4627.0
14065.81,4628.0
14068.49,4629.0
14071.13,4630.2
14076.93,4631.2
14080.95,4632.2
14085.29,4632.2
14088.69,4632.2
14090.0,4633.2
14094.61,4634.2
14101.21,4635.2
14103.25,4635.2
14107.77,4635.2
14110.69,4636.2
14114.13,4638.2
14117.53,4639.2
14119.57,4643.0
14122.65,4644.0
14125.29,4652.5
14129.25,4653.5
14132.61,4654.5
14137.49,4655.5
14140.97,4656.5
14144.85,4657.5
14149.29,4658.7
14151.57,4659.7
14153.69,4660.7
14155.21,4661.7
14158.01,4662.7
14161.16,4663.7
14162.93,4666.1
14168.41,4667.1
14170.25,4670.1
14177.49,4671.1
14180.37,4672.1
14181.97,4673.1
14184.17,4674.1
14187.69,4675.1
14190.37,4676.3
14192.89,4677.3
14195.69,4678.3
14200.17,4679.3
14201.89,4679.3
14205.13,4680.3
14209.97,4681.3
14210.2,4682.3
14214.19,4683.3
14217.45,4684.3
14219.97,4685.3
14221.19,4686.3
14229.85,4687.3
14234.18,4688.3
14237.78,4689.3
14239.91,4689.3
14241.59,4690.3
14244.1,4691.3
14247.56,4692.3
14249.48,4695.3
14253.02,4696.3
14258.78,4697.3
14262.67,4698.3
14266.4,4699.3
14273.47,4700.3
14276.17,4701.3
14277.76,4705.3
14282.09,4706.3
14283.71,4707.3
14287.1,4708.3
14288.6,4709.3
14290.93,4710.3
14291.59,4711.3
14294.23,4712.3
14296.09,4713.3
14298.15,4716.8
14301.76,4717.8
14303.68,4718.8
14305.57,4719.8
14308.45,4720.8
14310.13,4721.8
14314.12,4722.8
14315.26,4724.3
14319.16,4725.3
14321.59,4726.3
14325.19,4727.3
14328.24,4728.3
14331.67,4729.3
14333.88,4730.4
14337.1,4731.4
14338.78,4732.4
14341.03,4733.9
14344.72,4734.9
14347.93,4735.9
14352.7,4736.9
14355.01,4737.9
14359.57,4739.4
14362.87,4740.4
14363.98,4741.4
14365.63,4744.6
14368.09,4745.6
14370.79,4746.6
14373.58,4748.8
14376.04,4749.8
14377.89,4750.8
14381.58,4751.8
14385.78,4755.8
14387.61,4756.8
14394.09,4757.8
14395.94,4758.8
14402.98,4759.8
14408.58,4760.8
14408.79,4761.8
14412.61,4762.8
14417.42,4763.8
14419.99,4764.8
14423.24,4765.8
14425.18,4766.8
14426.83,4767.8
14428.85,4768.8
14432.33,4769.8
14433.4,4770.8
14439.41,4771.8
14442.46,4772.8
14445.2,4773.8
14446.55,4774.8
14448.17,4775.8
14452.53,4776.8
14454.15,4777.8
14456.37,4778.8
14459.98,4779.8
14462.59,4780.8
14465.27,4781.8
14466.49,4782.8
14468.02,4782.8
14470.41,4783.8
14473.17,4784.8
14477.16,4789.1
14480.38,4790.1
14482.12,4791.1
14485.12,4791.1
14487.81,4792.1
14490.33,4793.1
14491.96,4794.1
14492.95,4795.1
14494.57,4796.1
14495.76,4797.1
14499.78,4798.1
14503.96,4799.1
14505.24,4800.1
14507.39,4801.1
14511.24,4802.1
14513.31,4803.1
14519.43,4804.1
14521.92,4805.1
14526.48,4806.1
14530.47,4807.1
14532.2,4808.1
14536.79,4809.1
14541.08,4810.1
14545.61,4811.1
14546.35,4812.1
14549.09,4813.1
14551.91,4814.1
14555.64,4815.1
14557.76,4816.1
14561.72,4817.1
14566.0,4817.1
14566.62,4818.1
14570.1,4819.1
14573.87,4820.1
14574.27,4821.1
14579.94,4822.1
14582.06,4822.1
14583.15,4823.1
14588.99,4824.1
14590.82,4825.1
14593.28,4826.1
14595.55,4827.1
14597.65,4828.1
14603.96,4829.1
14605.84,4830.1
14608.13,4831.1
14611.04,4832.3
14613.94,4834.5
14617.1,4835.5
14619.71,4836.6
14623.06,4837.6
14626.55,4838.6
14628.38,4839.6
14630.75,4840.6
14633.87,4841.6
14636.99,4841.6
14641.28,4842.6
14645.36,4843.6
14648.15,4844.6
14652.2,4845.6
14654.45,4846.6
14658.17,4846.6
14660.6,4847.6
14662.22,4848.6
14664.77,4849.6
14667.62,4850.6
14668.82,4851.6
14672.81,4853.6
14674.99,4854.8
14678.93,4856.0
14681.48,4857.5
14684.21,4858.5
14686.49,4859.5
14687.57,4860.5
14689.28,4861.5
14691.94,4862.5
14695.4,4865.7
14698.73,4866.7
14701.52,4867.7
14703.44,4868.7
14706.05,4868.7
14708.63,4869.7
14711.09,4872.7
14713.1,4873.7
14715.08,4874.7
14717.06,4875.7
14719.94,4875.7
14723.98,4876.7
14726.21,4877.7
14727.83,4878.7
14730.44,4879.7
14731.7,4879.7
14732.35,4882.9
14736.83,4883.9
14738.45,4884.9
14740.82,4885.9
14742.53,4889.1
14745.26,4890.1
14747.72,4891.1
14749.51,4892.1
14752.28,4893.1
14756.0,4894.1
14757.62,4895.1
14760.98,4896.1
14763.95,4897.1
14765.48,4898.1
14767.34,4901.1
14769.61,4902.3
14771.99,4903.3
14773.04,4904.3
14774.8,4905.3
14776.48,4909.6
14779.15,4910.6
14781.94,4910.6
14785.06,4913.8
14787.52,4918.1
14789.62,4919.1
14791.9,4920.1
14794.06,4921.1
14801.63,4922.1
14804.44,4923.1
14807.66,4924.1
14813.45,4925.1
14824.27,4926.1
14825.75,4927.1
14828.53,4928.1
14838.2,4929.1
14840.6,4930.1
14842.64,4933.9
14846.24,4934.9
14848.49,4935.9
14850.14,4937.2
14856.14,4938.2
14858.24,4939.2
14860.28,4940.2
14862.62,4941.2
14865.95,4942.2
14870.03,4943.2
14873.66,4945.7
14877.02,4946.9
14879.39,4948.9
14882.48,4948.9
14884.58,4949.9
14887.25,4950.9
14889.29,4954.1
14891.57,4955.1
14894.15,4956.1
14895.98,4957.1
14896.64,4958.1
14899.76,4961.3
14901.98,4962.3
14903.96,4965.5
14908.16,4966.5
14910.65,4967.5
14913.29,4969.0
14916.32,4970.0
14917.46,4971.5
14920.52,4972.7
14923.46,4973.7
14926.94,4974.7
14929.24,4975.9
14932.01,4976.9
14933.57,4977.9
14935.26,4978.9
14939.76,4979.9
14942.55,4979.9
14945.31,4980.9
14949.12,4981.9
14954.1,4982.9
14957.96,4983.9
14959.48,4984.9
0,0
6.44,3.8
8.98,8.0
12.36,9.0
14.86,13.3
17.32,14.5
19.54,15.5
22.8,16.5
26.12,17.7
28.26,18.7
30.0,20.0
33.84,21.3
38.88,21.3
41.78,22.5
44.58,25.5
48.86,29.8
52.3,29.8
55.38,29.8
59.82,30.8
65.36,31.8
69.96,33.0
72.68,34.0
76.42,34.0
82.54,34.0
84.94,35.0
90.22,36.5
92.84,36.5
95.9,37.5
100.78,38.5
103.02,42.5
105.94,46.5
109.08,47.5
111.26,48.5
113.34,49.6
117.96,50.9
121.76,50.9
124.32,52.1
128.12,55.1
132.42,59.4
135.72,59.4
139.34,59.4
143.26,60.4
146.86,61.4
152.86,62.6
156.7,63.6
160.28,63.6
165.72,63.6
168.66,64.6
183.86,65.6
186.44,66.6
189.76,68.1
193.4,69.1
197.54,70.1
201.4,71.1
207.06,72.3
211.98,73.3
215.2,73.3
221.3,73.3
223.96,74.3
241.66,75.3
245.06,76.3
250.98,77.5
255.08,78.5
258.48,78.5
264.68,78.5
267.08,79.5
267.08,80.5
306.28,81.5
307.8,82.5
310.16,83.5
312.52,84.5
316.36,88.8
322.56,89.8
324.2,92.8
328.0,93.8
330.96,97.0
335.64,98.0
339.32,102.3
340.5,103.3
352.4,104.3
354.56,108.3
359.48,109.3
361.88,110.6
364.48,111.6
367.89,112.6
370.76,113.6
373.8,117.6
375.84,118.9
378.6,119.9
381.08,119.9
388.76,120.9
391.68,120.9
394.4,122.4
398.0,123.4
401.68,124.4
404.56,125.4
405.83,126.4
407.76,126.4
411.48,127.9
414.72,128.9
418.32,129.9
422.07,130.9
425.28,131.9
430.12,132.9
436.64,133.9
439.96,133.9
450.48,134.9
456.24,135.9
467.84,136.9
472.48,138.2
478.28,139.2
481.04,140.2
485.03,141.2
486.28,142.2
487.84,143.2
492.44,144.2
495.8,145.2
499.12,146.2
502.24,147.2
504.04,148.7
508.02,149.7
511.0,149.7
513.52,150.7
516.24,150.7
521.36,151.7
525.72,152.7
535.8,153.7
538.96,154.7
542.32,155.7
544.16,156.7
546.44,157.7
547.72,158.7
551.92,159.7
553.92,160.7
558.04,161.7
561.72,165.5
568.64,166.5
572.56,167.5
584.12,168.5
586.36,169.5
596.88,170.5
603.27,171.5
605.51,172.5
614.02,173.5
614.25,174.5
617.51,175.5
619.91,176.5
623.31,180.3
626.95,183.3
630.31,187.3
637.39,190.8
641.31,191.8
643.47,192.8
645.11,193.8
650.31,193.8
654.59,194.8
657.23,194.8
658.95,196.3
660.63,197.5
664.95,199.0
669.27,200.0
672.26,201.0
674.71,202.5
678.23,202.5
681.59,206.0
688.63,207.0
690.33,208.0
691.83,209.0
695.71,210.0
699.51,211.0
701.79,212.0
703.31,213.0
708.59,213.0
712.87,214.0
715.47,214.0
717.23,215.5
718.87,216.7
723.95,216.7
729.07,219.7
734.79,220.9
740.16,221.9
741.59,222.9
746.91,223.9
748.47,224.9
754.87,225.9
758.78,226.9
770.35,227.9
776.35,227.9
781.47,228.9
784.11,228.9
785.79,230.4
787.47,231.6
795.27,235.4
802.11,236.9
808.07,237.9
811.49,238.9
814.79,239.9
839.41,242.9
843.09,243.9
845.69,244.9
853.33,245.9
856.97,246.9
858.57,247.9
860.73,248.9
863.01,249.9
868.41,250.9
870.41,251.9
873.69,252.9
876.33,253.9
879.15,254.9
880.97,255.9
883.81,256.9
888.65,257.9
890.81,258.9
894.73,259.9
897.37,260.9
899.29,261.9
902.89,262.9
905.65,263.9
907.8,264.9
910.33,265.9
913.85,266.9
917.89,267.9
919.73,268.9
924.23,269.9
936.97,270.9
939.65,271.9
943.21,272.9
945.37,273.9
950.65,274.9
954.37,275.9
957.89,276.9
960.33,277.9
963.48,278.9
965.57,279.9
967.25,280.9
970.97,281.9
973.57,282.9
978.21,283.9
981.01,284.9
985.93,285.9
988.01,286.9
993.49,287.9
996.45,288.9
1000.13,289.9
1002.85,290.9
1007.49,291.9
1011.09,292.9
1013.23,293.9
1015.09,294.9
1016.97,295.9
1022.44,296.9
1025.21,296.9
1026.25,297.9
1034.97,298.9
1041.63,299.9
1042.57,300.9
1045.95,301.9
1049.71,302.9
1061.45,303.9
1065.17,304.9
1068.09,305.9
1070.54,306.9
1072.77,307.9
1076.33,308.9
1079.66,309.9
1082.41,310.9
1088.81,311.9
1090.81,312.9
1094.53,313.9
1097.21,314.9
1101.81,315.9
1103.88,316.9
1105.29,317.9
1107.49,318.9
1109.25,319.9
1113.29,320.9
1116.26,321.9
1118.09,322.9
1121.98,323.9
1123.21,324.9
1130.53,325.9
1136.05,326.9
1140.86,327.9
1143.21,328.9
1153.53,329.9
1157.51,330.9
1162.13,331.9
1166.21,332.9
1169.79,333.9
1176.33,334.9
1179.58,335.9
1182.01,336.9
1183.53,337.9
1186.65,338.9
1190.17,339.9
1191.7,340.9
1194.45,341.9
1196.21,342.9
1200.33,343.9
1203.58,344.9
1204.29,345.9
1215.57,346.9
1217.41,347.9
1220.45,348.9
1225.25,349.9
1238.69,349.9
1245.43,350.9
1247.2,351.9
1251.07,352.9
1252.84,354.4
1254.71,355.4
1256.01,356.4
1259.11,357.4
1262.78,358.4
1266.02,359.4
1269.02,360.4
1272.39,363.4
1274.19,364.4
1276.06,364.4
1277.76,368.7
1279.6,372.9
1281.0,380.2
1283.17,387.2
1284.5,388.2
1286.74,389.2
1288.04,390.2
1289.91,398.4
1291.68,399.9
1293.58,406.9
1295.51,410.9
1297.32,411.9
1298.25,412.9
1299.05,412.9
1299.62,417.2
1301.02,418.2
1302.62,419.7
1304.36,420.7
1305.72,421.7
1308.89,422.7
1312.5,423.7
1316.0,424.7
1319.47,425.7
1322.51,426.7
1323.98,428.2
1325.78,429.2
1327.14,430.2
1330.08,431.2
1333.02,432.2
1336.52,433.2
1338.12,437.2
1339.92,438.7
1340.79,438.7
1341.56,438.7
1343.36,439.7
1345.36,440.7
1346.76,447.7
1348.9,450.7
1350.74,452.7
1352.47,452.7
1354.27,453.7
1355.97,454.7
1356.94,455.7
1357.78,457.2
1359.51,458.2
1361.38,459.2
1362.91,466.9
1364.95,467.9
1370.22,468.9
1371.59,469.9
1373.72,470.9
1377.3,471.9
1378.66,472.9
1380.8,474.4
1382.67,475.4
1385.64,476.4
1387.77,477.9
1389.64,478.9
1392.88,479.9
1394.41,480.9
1396.25,481.9
1397.95,482.9
1399.68,483.9
1401.52,484.9
1403.35,485.9
1405.12,486.9
1406.36,487.9
1407.06,487.9
1410.81,488.9
1415.18,489.9
1418.16,490.9
1420.42,491.9
1427.02,492.9
1430.35,493.9
1433.33,494.9
1438.7,495.9
1447.32,497.9
1453.8,497.9
1458.88,498.9
1462.9,499.9
1466.26,500.9
1469.41,501.9
1472.77,503.4
1479.61,504.4
1483.03,505.4
1485.64,506.4
1489.53,507.4
1492.47,508.4
1499.98,509.4
1502.13,510.4
1504.65,511.4
1509.15,512.4
1513.59,513.9
1517.22,518.2
1521.93,519.2
1525.41,520.5
1532.93,521.5
1553.15,522.5
1556.54,523.5
1558.56,524.5
1564.4,525.6
1568.72,529.6
1573.61,529.6
1575.17,530.6
1577.91,531.6
1581.84,532.6
1584.42,533.6
1592.02,534.6
1595.06,535.6
1598.48,536.6
1605.96,537.6
1610.76,538.6
1619.07,542.4
1620.25,543.4
1620.77,544.4
1628.12,545.4
1630.91,546.4
1631.48,547.4
1637.05,548.4
1637.11,552.4
1642.24,552.4
1648.55,552.4
1653.26,553.4
1659.02,554.4
1665.2,555.4
1667.42,556.4
1672.28,557.4
1675.16,558.5
1680.23,559.5
1684.79,560.5
1689.35,561.5
1694.57,562.5
1697.63,563.5
1702.85,564.5
1707.35,565.5
1710.09,566.5
1718.31,567.5
1720.78,568.7
1725.4,569.7
1730.35,570.7
1734.77,571.7
1749.78,572.7
1755.24,573.7
1761.36,574.7
1764.77,575.7
1765.95,578.9
1768.81,581.1
1773.52,582.1
1776.25,586.1
1779.76,587.1
1783.92,588.1
1786.11,593.7
1792.2,594.7
1793.97,597.2
1798.89,598.2
1803.48,599.4
1806.99,600.4
1812.06,601.4
1815.99,603.7
